Project,Antipattern,File,Line from,Line to,Comment
kryakobess/TinkoffBackendCourse,Implicit Columns,scrapper/src/main/ru/tinkoff/edu/java/scrapper/Repositories/jooq/JooqTelegramUserRepository.java,68,68,returning
lightningdevkit/vss-server,Implicit Columns,java/app/src/main/java/org/vss/impl/postgres/PostgresBackendImpl.java,53,53,selectFrom(
linux-china/jooq-demo,ID Required,src/main/java/org/mvnsearch/infrastructure/jooq/tables/Author.java,58,58,"createField(DSL.name(""id"")"
linux-china/jooq-demo,ID Required,src/main/java/org/mvnsearch/infrastructure/jooq/tables/Book.java,57,57,"createField(DSL.name(""id"")"
linux-china/jooq-demo,Keyless Entry,src/main/java/org/mvnsearch/infrastructure/jooq/tables/Book.java,62,62,Viide “author” tabeli primaarvõtmele
linux-china/jooq-demo,Keyless Entry,src/main/java/org/mvnsearch/infrastructure/jooq/tables/Book.java,77,77,Viide “language” tabeli primaarvõtmele
linux-china/jooq-demo,Keyless Entry,src/main/java/org/mvnsearch/infrastructure/jooq/tables/BookToBookStore.java,56,56,Viide “book_store” tabeli primaarvõtmele
linux-china/jooq-demo,Keyless Entry,src/main/java/org/mvnsearch/infrastructure/jooq/tables/BookToBookStore.java,61,51,Viide “book” tabeli primaarvõtmele
linux-china/jooq-demo,ID Required,src/main/java/org/mvnsearch/infrastructure/jooq/tables/Language.java,57,57,"createField(DSL.name(""id"")"
linux-china/jooq-demo,Implicit Columns,src/test/java/org/mvnsearch/jooq/JooqDemoTest.java,28,28,selectFrom(
linux-china/jooq-demo,Implicit Columns,src/test/java/org/mvnsearch/jooq/JooqDslTest.java,30,30,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,ID Required,scrapper/src/main/java/edu/java/api/domain/jooq/tables/Chat.java,67,67,"createField(DSL.name(""id"") suured tähed"
Macbeth-Klm/Tinkoff-java-course-2024,ID Required,scrapper/src/main/java/edu/java/api/domain/jooq/tables/Link.java,71,71,"createField(DSL.name(""id"") suured tähed"
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqChatLinkRepository.java,38,38,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqChatLinkRepository.java,60,60,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqChatRepository.java,35,35,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqChatRepository.java,41,41,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqLinkRepository.java,58,58,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqLinkRepository.java,69,69,selectFrom(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqLinkRepository.java,78,78,select().from(
Macbeth-Klm/Tinkoff-java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/api/domain/repository/jooq/JooqLinkRepository.java,91,91,selectFrom(
MahjongRepository/YagiMotel,ID Required,src/main/java/org/yagi/motel/kernel/model/dsl/tables/State.java,54,54,"createField(DSL.name(""id"")"
MahjongRepository/YagiMotel,Beware of the Unknown,src/main/java/org/yagi/motel/kernel/model/dsl/tables/State.java,59,59,Should be non-nullable
MahjongRepository/YagiMotel,Implicit Columns,src/main/java/org/yagi/motel/kernel/repository/StateRepository.java,52,52,select().from(
matuolis/vehicle-marketplace-be,ID Required,src/main/java/org/example/generated/jooq/tables/Categories.java,60,60,"createField(DSL.name(""id"")"
matuolis/vehicle-marketplace-be,ID Required,src/main/java/org/example/generated/jooq/tables/Comments.java,60,60,"createField(DSL.name(""id"")"
matuolis/vehicle-marketplace-be,Keyless Entry,src/main/java/org/example/generated/jooq/tables/Comments.java,71,71,Viide posts tabeli primaarvõtmele
matuolis/vehicle-marketplace-be,Keyless Entry,src/main/java/org/example/generated/jooq/tables/Comments.java,82,82,Viide users tabeli primaarvõtmele
matuolis/vehicle-marketplace-be,ID Required,src/main/java/org/example/generated/jooq/tables/Posts.java,60,60,"createField(DSL.name(""id"")"
matuolis/vehicle-marketplace-be,Keyless Entry,src/main/java/org/example/generated/jooq/tables/Posts.java,71,71,Viide categories tabeli primaarvõtmele
matuolis/vehicle-marketplace-be,Keyless Entry,src/main/java/org/example/generated/jooq/tables/Posts.java,82,82,Viide users tabeli primaarvõtmele
matuolis/vehicle-marketplace-be,Rounding Errors,src/main/java/org/example/generated/jooq/tables/Posts.java,107,107,"“mileage”, mitte-teaduslik kaugusühik"
matuolis/vehicle-marketplace-be,Rounding Errors,src/main/java/org/example/generated/jooq/tables/Posts.java,112,112,rahaline väärtus
matuolis/vehicle-marketplace-be,ID Required,src/main/java/org/example/generated/jooq/tables/Users.java,60,60,"createField(DSL.name(""id"")"
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresCategoryGateway.java,29,29,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresCategoryGateway.java,39,39,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresCommentGateway.java,25,25,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresCommentGateway.java,31,31,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresCommentGateway.java,38,38,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresPostGateway.java,28,28,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresPostGateway.java,34,34,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresPostGateway.java,41,41,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresPostGateway.java,48,48,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresUserGateway.java,27,27,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresUserGateway.java,33,33,selectFrom(
matuolis/vehicle-marketplace-be,Implicit Columns,src/main/java/org/example/gateway/postgres/PostgresUserGateway.java,86,86,selectFrom(
Ne1loff/OnboardingPlatform,Phantom Files,src/main/java/com/example/onboardingservice/jooq/tables/OnboardingDocuments.java,48,48,Fail laaditakse alla andmebaasis oleva failinime põhjal
Ne1loff/OnboardingPlatform,Entity-Attribute-Value,src/main/java/com/example/onboardingservice/jooq/tables/OnboardingProperties.java,42,52,"Ei kasutata mitte kusagil, aga oma olemuselt EAV"
Ne1loff/OnboardingPlatform,ID Required,src/main/java/com/example/onboardingservice/jooq/tables/Scenario.java,43,43,"createField(DSL.name(""id"")"
Ne1loff/OnboardingPlatform,ID Required,src/main/java/com/example/onboardingservice/jooq/tables/ScenarioNotification.java,44,44,"createField(DSL.name(""id"")"
Ne1loff/OnboardingPlatform,ID Required,src/main/java/com/example/onboardingservice/jooq/tables/ScenarioRouteDefinition.java,63,63,"createField(DSL.name(""id"")"
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosManagerImpl.java,58,58,dao.findAll()
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosManagerImpl.java,65,65,dao.findOptionalById(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosManagerImpl.java,73,73,dao.findOptionalById(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosServiceImpl.java,78,78,selectFrom(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosServiceImpl.java,147,147,selectFrom(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/scenaries/service/ScenariosServiceImpl.java,178,178,selectFrom(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/DocumentsServiceImpl.java,49,49,dao.findAll()
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/DocumentsServiceImpl.java,56,56,dao.findOptionalByKey(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/DocumentsServiceImpl.java,63,63,dao.fetch(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/DocumentsServiceImpl.java,111,111,dao.fetch(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/HrsServiceImpl.java,19,19,dao.findAll()
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/NotificationsServiceImpl.java,50,50,dao.findOptionalById(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/NotificationsServiceImpl.java,70,70,selectFrom(
Ne1loff/OnboardingPlatform,Implicit Columns,src/main/java/com/example/onboardingservice/service/NotificationsServiceImpl.java,82,82,dao.fetchByStatus(
NevinTure/java-course-2024,ID Required,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/GitRepository.java,61,61,"createField(DSL.name(""id"")"
NevinTure/java-course-2024,ID Required,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/Link.java,60,60,"createField(DSL.name(""id"")"
NevinTure/java-course-2024,ID Required,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/StackoverflowQuestion.java,61,61,"createField(DSL.name(""id"")"
NevinTure/java-course-2024,Beware of the Unknown,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/StackoverflowQuestion.java,86,86,Should be non-nullable
NevinTure/java-course-2024,ID Required,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/TgChat.java,58,58,"createField(DSL.name(""id"")"
NevinTure/java-course-2024,31 Flavors,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/TgChat.java,63,63,SQLDataType.VARCHAR.asEnumDataType
NevinTure/java-course-2024,Beware of the Unknown,scrapper/src/main/java/edu/java/scrapper/model/jooq/tables/TgChat.java,63,63,Should be non-nullable
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqChatLinkRepository.java,55,55,select().from(
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqChatRepository.java,56,56,select().from(
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,32,32,select().from(
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,42,42,select().from(
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,55,55,select().from(
NevinTure/java-course-2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,65,65,select().from(
NurtilekMamashakirov/Bot-Link-Tracker,ID Required,scrapper/src/main/java/edu/java/repository/jooq/tables/Chat.java,65,66,"createField(DSL.name(""id"") suured tähed"
NurtilekMamashakirov/Bot-Link-Tracker,ID Required,scrapper/src/main/java/edu/java/repository/jooq/tables/Link.java,65,66,"createField(DSL.name(""id"") suured tähed"
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqLinkRepository.java,24,24,select().from(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqLinkRepository.java,39,39,selectFrom(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqLinkRepository.java,57,57,selectFrom(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqLinkRepository.java,102,102,selectFrom(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqLinkRepository.java,118,118,select().from(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqTgChatRepository.java,43,43,select().from(
NurtilekMamashakirov/Bot-Link-Tracker,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/impls/JooqTgChatRepository.java,53,53,selectFrom(
ProstaOlga/prostaBot,ID Required,src/main/java/com/inventory/prosta/bot/jooq/tables/AccountChat.java,54,54,"createField(DSL.name(""id"") "
ProstaOlga/prostaBot,ID Required,src/main/java/com/inventory/prosta/bot/jooq/tables/Media.java,52,52,"createField(DSL.name(""id"") "
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/AccountRepo.java,54,54,DAO.findById
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/AccountRepo.java,64,64,select().from(
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/AccountRepo.java,82,82,select().from(
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/AccountRepo.java,90,90,select(fields()
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/ChatRepo.java,37,37,DAO.findById
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/ChatRepo.java,45,45,select().from(
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/ChatRepo.java,52,52,select().from(
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/ChatRepo.java,59,59,select(fields()
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,48,48,select(fields()
ProstaOlga/prostaBot,Random Selection,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,52,52,DSL.rand()
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,64,64,select(fields()
ProstaOlga/prostaBot,Random Selection,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,67,67,DSL.rand()
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,84,84,select().from(
ProstaOlga/prostaBot,Implicit Columns,src/main/java/com/inventory/prosta/bot/repository/MediaRepo.java,96,96,select().from(
puzink/Wallet,Implicit Columns,SpringJpaJooq/src/main/java/org/wallet/dao/WalletDao.java,27,27,returningResult(TABLE)
puzink/Wallet,Implicit Columns,SpringJpaJooq/src/main/java/org/wallet/dao/WalletDao.java,37,37,returningResult(TABLE)
puzink/Wallet,Implicit Columns,SpringJpaJooq/src/test/java/org/wallet/liquibase/DatabaseMetaDaoImpl.java,25,25,select().from(
ralscha/attic,Implicit Columns,sqrl/demo-server/src/main/java/ch/rasc/sqrldemo/config/AppSqrlIdentityService.java,26,26,selectFrom(
ralscha/attic,Implicit Columns,sqrl/demo-server/src/main/java/ch/rasc/sqrldemo/config/AppSqrlIdentityService.java,36,36,TABLE.asterisk()
ralscha/attic,Implicit Columns,sqrl/demo-server/src/main/java/ch/rasc/sqrldemo/config/AppSqrlIdentityService.java,59,59,selectFrom(
ralscha/attic,ID Required,sqrl/demo-server/src/main/java/ch/rasc/sqrldemo/db/tables/AppUser.java,56,57,"createField(DSL.name(""id"") suured tähed"
ralscha/attic,Implicit Columns,travellog/server/src/main/java/ch/rasc/travellog/controller/AdminController.java,43,43,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/main/java/ch/rasc/travellog/controller/AuthController.java,73,73,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/main/java/ch/rasc/travellog/controller/ProfileController.java,232,232,selectFrom(
ralscha/attic,ID Required,travellog/server/src/main/java/ch/rasc/travellog/db/tables/AppSession.java,58,59,"createField(DSL.name(""id"")"
ralscha/attic,ID Required,travellog/server/src/main/java/ch/rasc/travellog/db/tables/AppUser.java,59,60,"createField(DSL.name(""id"")"
ralscha/attic,31 Flavors,travellog/server/src/main/java/ch/rasc/travellog/db/tables/AppUser.java,87,88,"CHECK constraint, tekstiline väärtus"
ralscha/attic,ID Required,travellog/server/src/main/java/ch/rasc/travellog/db/tables/Log.java,60,61,"createField(DSL.name(""id"")"
ralscha/attic,Beware of the Unknown,travellog/server/src/main/java/ch/rasc/travellog/db/tables/Log.java,107,111,puuduvat aega tähistatakse “nullkuupäevaga”
ralscha/attic,ID Required,travellog/server/src/main/java/ch/rasc/travellog/db/tables/LogPhoto.java,60,61,"createField(DSL.name(""id"")"
ralscha/attic,Phantom Files,travellog/server/src/main/java/ch/rasc/travellog/db/tables/LogPhoto.java,129,130,"Viite elutsükkel on sama, mis failil"
ralscha/attic,ID Required,travellog/server/src/main/java/ch/rasc/travellog/db/tables/Travel.java,59,60,"createField(DSL.name(""id"")"
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,34,34,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,44,44,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,61,61,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,72,72,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,91,91,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,102,102,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,123,123,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,136,136,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/CleanupJobTest.java,161,161,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/ProfileServiceTest.java,57,57,selectFrom(
ralscha/attic,Implicit Columns,travellog/server/src/test/java/ch/rasc/travellog/UtilService.java,69,69,selectFrom(
ralscha/blog2020,Implicit Columns,hashupgrade/jooq/src/main/java/ch/rasc/hashupgrade/AuthController.java,41,41,selectFrom(
ralscha/blog2020,ID Required,hashupgrade/jooq/src/main/java/ch/rasc/hashupgrade/db/tables/AppUser.java,56,57,"createField(DSL.name(""id"")"
ralscha/webauthn-demo,ID Required,server/src/main/java/ch/rasc/webauthn/db/tables/AppUser.java,62,63,"createField(DSL.name(""id"")"
ralscha/webauthn-demo,ID Required,server/src/main/java/ch/rasc/webauthn/db/tables/Credentials.java,62,63,"createField(DSL.name(""id"")"
ralscha/webauthn-demo,Implicit Columns,server/src/main/java/ch/rasc/webauthn/security/AuthController.java,279,279,TABLE.asterisk()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqChatLinkRepository.java,39,39,TABLE.fields()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqChatLinkRepository.java,46,46,TABLE.fields()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqChatLinkRepository.java,62,62,TABLE.fields()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqChatRepository.java,36,36,TABLE.fields()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqChatRepository.java,43,43,TABLE.fields()
revensif/Tinkoff_Course2024,Implicit Columns,scrapper/src/main/java/edu/java/dao/repository/jooq/JooqLinkRepository.java,41,41,TABLE.fields()
